event_id,customer_id,event_time,event_name,channel,device,session_id
E12906,C100893,2025-07-22 12:34:00,kyc_approved,organic,iOS,SC100893-4302
E3045,C100210,2025-07-22 12:34:00,card_activate,paid,Android,SC100210-1015
E7489,C100512,2025-07-22 13:03:00,kyc_approved,campaign,Android,SC100512-2496
E6389,C100438,2025-07-22 13:22:00,kyc_submit,paid,Android,SC100438-2129
E7381,C100506,2025-07-22 13:34:00,app_open,organic,Android,SC100506-2460
E12606,C100870,2025-07-22 13:46:00,app_open,paid,iOS,SC100870-4202
E13076,C100903,2025-07-22 13:55:00,app_open,organic,Android,SC100903-4358
E12907,C100893,2025-07-22 14:17:00,transfer,organic,iOS,SC100893-4302
E12334,C100851,2025-07-22 14:29:00,bill_pay,organic,iOS,SC100851-4111
E9055,C100625,2025-07-22 14:42:00,app_open,paid,Android,SC100625-3018
E12483,C100862,2025-07-22 14:55:00,signup,referral,iOS,SC100862-4161
E6178,C100424,2025-07-22 15:01:00,activate,organic,Android,SC100424-2059
E7131,C100491,2025-07-22 15:02:00,signup,paid,Android,SC100491-2377
E12126,C100837,2025-07-22 15:04:00,card_activate,organic,iOS,SC100837-4042
E585,C100042,2025-07-22 15:08:00,kyc_approved,organic,iOS,SC100042-195
E9612,C100662,2025-07-22 15:49:00,app_open,organic,iOS,SC100662-3204
E13203,C100912,2025-07-22 15:54:00,kyc_submit,organic,iOS,SC100912-4401
E11490,C100792,2025-07-22 16:15:00,kyc_submit,paid,Web,SC100792-3830
E13442,C100928,2025-07-22 16:48:00,signup,referral,Android,SC100928-4480
E12248,C100844,2025-07-22 16:54:00,kyc_approved,organic,iOS,SC100844-4082
E6665,C100457,2025-07-22 17:24:00,signup,organic,Android,SC100457-2221
E12576,C100868,2025-07-22 17:38:00,activate,referral,iOS,SC100868-4192
E12924,C100894,2025-07-22 17:44:00,signup,paid,Android,SC100894-4308
E6316,C100432,2025-07-22 17:54:00,kyc_approved,referral,Android,SC100432-2105
E6855,C100472,2025-07-22 18:29:00,signup,organic,iOS,SC100472-2285
E11612,C100802,2025-07-22 18:43:00,pay,organic,iOS,SC100802-3870
E11036,C100761,2025-07-22 19:34:00,savings_deposit,organic,Android,SC100761-3678
E10403,C100713,2025-07-22 19:43:00,signup,organic,iOS,SC100713-3467
E11646,C100804,2025-07-22 19:56:00,app_open,organic,Android,SC100804-3882
E10893,C100750,2025-07-22 19:57:00,transfer,organic,iOS,SC100750-3631
E11709,C100808,2025-07-22 19:59:00,kyc_approved,referral,Android,SC100808-3903
E13345,C100921,2025-07-22 20:17:00,topup,referral,Android,SC100921-4448
E13019,C100899,2025-07-22 20:20:00,savings_deposit,referral,iOS,SC100899-4339
E313,C100022,2025-07-22 20:32:00,kyc_submit,organic,iOS,SC100022-104
E8268,C100570,2025-07-22 21:10:00,kyc_submit,organic,iOS,SC100570-2756
E13227,C100913,2025-07-22 21:26:00,savings_deposit,organic,iOS,SC100913-4409
E7767,C100534,2025-07-22 21:32:00,pay,organic,Android,SC100534-2589
E5334,C100365,2025-07-22 21:38:00,signup,organic,iOS,SC100365-1778
E9595,C100661,2025-07-22 21:54:00,card_activate,organic,Android,SC100661-3198
E12687,C100875,2025-07-22 22:01:00,signup,organic,iOS,SC100875-4229
E13318,C100919,2025-07-22 22:03:00,signup,paid,iOS,SC100919-4439
E12095,C100834,2025-07-22 22:12:00,pay,organic,iOS,SC100834-4031
E8494,C100586,2025-07-22 23:01:00,kyc_submit,organic,iOS,SC100586-2831
E11817,C100815,2025-07-23 00:05:00,app_open,campaign,Web,SC100815-3939
E5922,C100406,2025-07-23 00:12:00,signup,paid,iOS,SC100406-1974
E13077,C100903,2025-07-23 00:46:00,signup,organic,Android,SC100903-4359
E13097,C100904,2025-07-23 00:48:00,topup,organic,Android,SC100904-4365
E11538,C100796,2025-07-23 01:21:00,pay,organic,Android,SC100796-3846
E10609,C100728,2025-07-23 01:35:00,kyc_approved,paid,Android,SC100728-3536
E12417,C100858,2025-07-23 02:01:00,kyc_approved,referral,iOS,SC100858-4139
E13043,C100900,2025-07-23 02:05:00,topup,paid,Android,SC100900-4347
E6592,C100453,2025-07-23 02:10:00,signup,paid,iOS,SC100453-2197
E6045,C100415,2025-07-23 02:18:00,signup,organic,iOS,SC100415-2015
E8296,C100573,2025-07-23 02:20:00,signup,referral,iOS,SC100573-2765
E10097,C100692,2025-07-23 02:36:00,transfer,paid,Android,SC100692-3365
E11358,C100782,2025-07-23 02:42:00,activate,organic,Android,SC100782-3786
E12532,C100865,2025-07-23 03:26:00,savings_deposit,organic,iOS,SC100865-4177
E5852,C100402,2025-07-23 04:00:00,transfer,paid,iOS,SC100402-1950
E11404,C100786,2025-07-23 04:23:00,transfer,referral,iOS,SC100786-3801
E10448,C100716,2025-07-23 04:34:00,app_open,organic,Android,SC100716-3482
E13250,C100914,2025-07-23 05:17:00,app_open,organic,Android,SC100914-4416
E12973,C100897,2025-07-23 05:28:00,pay,organic,iOS,SC100897-4324
E2192,C100149,2025-07-23 05:46:00,kyc_approved,organic,iOS,SC100149-730
E11491,C100792,2025-07-23 05:47:00,savings_deposit,paid,iOS,SC100792-3830
E12249,C100844,2025-07-23 05:57:00,activate,organic,iOS,SC100844-4083
E10635,C100730,2025-07-23 06:15:00,kyc_submit,organic,Android,SC100730-3545
E6052,C100416,2025-07-23 06:44:00,kyc_approved,organic,iOS,SC100416-2017
E8865,C100611,2025-07-23 07:20:00,activate,campaign,iOS,SC100611-2955
E10664,C100732,2025-07-23 07:54:00,activate,paid,Android,SC100732-3554
E12889,C100891,2025-07-23 07:56:00,kyc_submit,paid,Android,SC100891-4296
E12995,C100898,2025-07-23 08:11:00,topup,organic,iOS,SC100898-4331
E13491,C100932,2025-07-23 08:17:00,app_open,organic,iOS,SC100932-4497
E10310,C100705,2025-07-23 08:28:00,signup,organic,iOS,SC100705-3436
E13443,C100928,2025-07-23 09:05:00,kyc_submit,referral,iOS,SC100928-4481
E6915,C100476,2025-07-23 09:14:00,signup,organic,Android,SC100476-2305
E8528,C100588,2025-07-23 09:25:00,savings_deposit,organic,Android,SC100588-2842
E8057,C100556,2025-07-23 09:55:00,transfer,paid,iOS,SC100556-2685
E6700,C100461,2025-07-23 10:12:00,app_open,campaign,Web,SC100461-2233
E1867,C100126,2025-07-23 10:59:00,app_open,paid,Android,SC100126-622
E12665,C100874,2025-07-23 11:33:00,app_open,paid,Android,SC100874-4221
E12996,C100898,2025-07-23 11:36:00,pay,organic,Android,SC100898-4332
E12210,C100842,2025-07-23 12:09:00,signup,paid,Android,SC100842-4070
E6090,C100418,2025-07-23 12:16:00,kyc_approved,campaign,Android,SC100418-2030
E11472,C100791,2025-07-23 12:22:00,activate,referral,iOS,SC100791-3824
E12463,C100861,2025-07-23 12:32:00,app_open,organic,iOS,SC100861-4154
E7768,C100534,2025-07-23 12:44:00,signup,organic,iOS,SC100534-2589
E12607,C100870,2025-07-23 13:05:00,signup,paid,iOS,SC100870-4202
E12041,C100831,2025-07-23 13:09:00,kyc_submit,organic,iOS,SC100831-4013
E11124,C100767,2025-07-23 13:19:00,bill_pay,paid,iOS,SC100767-3708
E3201,C100222,2025-07-23 13:36:00,activate,organic,Android,SC100222-1067
E8042,C100555,2025-07-23 14:15:00,kyc_submit,organic,Android,SC100555-2680
E13492,C100932,2025-07-23 14:28:00,app_open,organic,Android,SC100932-4497
E11930,C100822,2025-07-23 14:34:00,app_open,paid,iOS,SC100822-3976
E1625,C100111,2025-07-23 16:31:00,activate,organic,Android,SC100111-541
E7255,C100499,2025-07-23 16:35:00,app_open,organic,iOS,SC100499-2418
E6903,C100475,2025-07-23 16:51:00,bill_pay,paid,iOS,SC100475-2301
E11946,C100823,2025-07-23 16:57:00,transfer,campaign,iOS,SC100823-3982
E11797,C100813,2025-07-23 17:26:00,signup,paid,iOS,SC100813-3932
E6921,C100477,2025-07-23 17:33:00,signup,paid,iOS,SC100477-2307
E1199,C100082,2025-07-23 17:34:00,signup,organic,iOS,SC100082-399
E10649,C100731,2025-07-23 18:05:00,app_open,paid,iOS,SC100731-3549
E5352,C100366,2025-07-23 18:44:00,topup,organic,iOS,SC100366-1784
E7846,C100540,2025-07-23 18:48:00,kyc_submit,paid,Android,SC100540-2615
E4766,C100324,2025-07-23 18:51:00,app_open,organic,Android,SC100324-1588
E10491,C100720,2025-07-23 19:11:00,app_open,paid,Android,SC100720-3497
E10472,C100718,2025-07-23 19:20:00,pay,organic,Android,SC100718-3490
E12925,C100894,2025-07-23 19:38:00,app_open,paid,iOS,SC100894-4308
E2277,C100155,2025-07-23 19:57:00,topup,paid,iOS,SC100155-759
E13346,C100921,2025-07-23 20:08:00,pay,referral,iOS,SC100921-4448
E11076,C100763,2025-07-23 21:08:00,signup,campaign,iOS,SC100763-3692
E46,C100002,2025-07-23 21:43:00,savings_deposit,organic,iOS,SC100002-15
E354,C100024,2025-07-23 21:43:00,card_activate,organic,Android,SC100024-118
E4745,C100323,2025-07-23 22:16:00,app_open,paid,iOS,SC100323-1581
E12811,C100886,2025-07-23 22:26:00,transfer,campaign,iOS,SC100886-4270
E12301,C100849,2025-07-23 22:28:00,signup,referral,Android,SC100849-4100
E12175,C100840,2025-07-23 22:36:00,signup,organic,iOS,SC100840-4058
E13251,C100914,2025-07-23 22:38:00,activate,organic,iOS,SC100914-4417
E13415,C100926,2025-07-23 22:49:00,signup,paid,iOS,SC100926-4471
E12737,C100880,2025-07-23 23:20:00,kyc_submit,referral,Android,SC100880-4245
E6332,C100433,2025-07-23 23:43:00,kyc_approved,organic,iOS,SC100433-2110
E12176,C100840,2025-07-24 00:03:00,signup,organic,Android,SC100840-4058
E13108,C100905,2025-07-24 00:47:00,kyc_submit,paid,iOS,SC100905-4369
E13408,C100925,2025-07-24 00:53:00,kyc_submit,organic,Android,SC100925-4469
E10999,C100758,2025-07-24 02:31:00,kyc_submit,organic,iOS,SC100758-3666
E11639,C100803,2025-07-24 02:42:00,bill_pay,paid,Android,SC100803-3879
E420,C100029,2025-07-24 02:44:00,kyc_approved,organic,Android,SC100029-140
E7792,C100536,2025-07-24 03:34:00,app_open,organic,Android,SC100536-2597
E12608,C100870,2025-07-24 04:34:00,app_open,paid,iOS,SC100870-4202
E11838,C100816,2025-07-24 04:55:00,kyc_submit,organic,Android,SC100816-3946
E9538,C100657,2025-07-24 05:42:00,kyc_submit,paid,iOS,SC100657-3179
E11345,C100781,2025-07-24 06:01:00,signup,organic,Android,SC100781-3781
E11947,C100823,2025-07-24 06:09:00,activate,campaign,iOS,SC100823-3982
E5201,C100356,2025-07-24 06:49:00,topup,organic,Android,SC100356-1733
E12890,C100891,2025-07-24 06:51:00,kyc_approved,paid,iOS,SC100891-4296
E6209,C100426,2025-07-24 07:59:00,app_open,organic,iOS,SC100426-2069
E7551,C100516,2025-07-24 08:02:00,kyc_approved,referral,Android,SC100516-2517
E12064,C100832,2025-07-24 08:09:00,app_open,referral,Android,SC100832-4021
E5746,C100395,2025-07-24 08:31:00,bill_pay,organic,Android,SC100395-1915
E12345,C100852,2025-07-24 08:50:00,card_activate,campaign,Android,SC100852-4115
E2937,C100202,2025-07-24 09:45:00,pay,organic,Android,SC100202-979
E5875,C100403,2025-07-24 10:35:00,pay,paid,iOS,SC100403-1958
E12631,C100872,2025-07-24 10:39:00,activate,organic,iOS,SC100872-4210
E6405,C100439,2025-07-24 11:32:00,signup,organic,Android,SC100439-2135
E13416,C100926,2025-07-24 11:49:00,app_open,paid,iOS,SC100926-4472
E12960,C100896,2025-07-24 11:52:00,kyc_approved,paid,Android,SC100896-4320
E2654,C100183,2025-07-24 11:54:00,signup,campaign,iOS,SC100183-884
E9056,C100625,2025-07-24 13:10:00,kyc_approved,paid,Android,SC100625-3018
E12010,C100829,2025-07-24 13:14:00,kyc_approved,paid,Web,SC100829-4003
E11710,C100808,2025-07-24 13:27:00,app_open,referral,Android,SC100808-3903
E7470,C100511,2025-07-24 13:58:00,kyc_submit,organic,iOS,SC100511-2490
E8762,C100605,2025-07-24 14:02:00,activate,campaign,Android,SC100605-2920
E11776,C100812,2025-07-24 14:30:00,app_open,paid,Android,SC100812-3925
E9596,C100661,2025-07-24 15:04:00,bill_pay,organic,Android,SC100661-3198
E9339,C100645,2025-07-24 15:07:00,kyc_submit,organic,Android,SC100645-3113
E6030,C100414,2025-07-24 15:47:00,app_open,paid,Android,SC100414-2010
E12703,C100877,2025-07-24 16:02:00,kyc_submit,organic,Android,SC100877-4234
E12609,C100870,2025-07-24 16:25:00,app_open,paid,Android,SC100870-4203
E9597,C100661,2025-07-24 16:31:00,card_activate,organic,Android,SC100661-3199
E12593,C100869,2025-07-24 16:54:00,kyc_approved,referral,iOS,SC100869-4197
E11473,C100791,2025-07-24 16:58:00,kyc_approved,referral,Android,SC100791-3824
E13252,C100914,2025-07-24 17:21:00,app_open,organic,Android,SC100914-4417
E8043,C100555,2025-07-24 17:29:00,kyc_approved,organic,iOS,SC100555-2681
E4794,C100326,2025-07-24 17:45:00,kyc_submit,organic,iOS,SC100326-1598
E606,C100043,2025-07-24 17:56:00,bill_pay,paid,iOS,SC100043-202
E12278,C100847,2025-07-24 18:09:00,app_open,paid,Android,SC100847-4092
E6559,C100450,2025-07-24 18:28:00,topup,referral,Android,SC100450-2186
E13020,C100899,2025-07-24 18:37:00,kyc_submit,referral,iOS,SC100899-4340
E9873,C100678,2025-07-24 19:25:00,card_activate,referral,iOS,SC100678-3291
E12826,C100887,2025-07-24 19:55:00,bill_pay,organic,iOS,SC100887-4275
E12801,C100885,2025-07-24 20:15:00,app_open,organic,Android,SC100885-4267
E13116,C100906,2025-07-24 20:15:00,kyc_submit,organic,Android,SC100906-4372
E13063,C100902,2025-07-24 20:16:00,app_open,organic,iOS,SC100902-4354
E11259,C100776,2025-07-24 20:32:00,kyc_approved,organic,iOS,SC100776-3753
E12020,C100830,2025-07-24 21:04:00,kyc_approved,referral,Web,SC100830-4006
E10384,C100711,2025-07-24 21:52:00,signup,paid,iOS,SC100711-3461
E12000,C100828,2025-07-24 22:42:00,savings_deposit,organic,Web,SC100828-4000
E12855,C100889,2025-07-24 23:06:00,pay,organic,iOS,SC100889-4285
E12374,C100854,2025-07-24 23:26:00,app_open,paid,iOS,SC100854-4124
E9924,C100682,2025-07-24 23:27:00,app_open,organic,Android,SC100682-3308
E12418,C100858,2025-07-24 23:45:00,kyc_approved,referral,Android,SC100858-4139
E12610,C100870,2025-07-24 23:55:00,app_open,paid,Android,SC100870-4203
E11914,C100821,2025-07-25 00:01:00,topup,organic,Android,SC100821-3971
E13493,C100932,2025-07-25 00:17:00,app_open,organic,iOS,SC100932-4497
E13156,C100909,2025-07-25 00:28:00,pay,organic,Android,SC100909-4385
E5776,C100398,2025-07-25 00:47:00,app_open,organic,iOS,SC100398-1925
E11307,C100779,2025-07-25 01:06:00,signup,campaign,Android,SC100779-3769
E7668,C100527,2025-07-25 02:26:00,activate,organic,Android,SC100527-2556
E9071,C100626,2025-07-25 03:06:00,transfer,referral,iOS,SC100626-3023
E12704,C100877,2025-07-25 03:11:00,card_activate,organic,Android,SC100877-4234
E10773,C100741,2025-07-25 03:17:00,signup,organic,iOS,SC100741-3591
E11385,C100784,2025-07-25 03:17:00,signup,campaign,Android,SC100784-3795
E12484,C100862,2025-07-25 04:14:00,app_open,referral,iOS,SC100862-4161
E7304,C100501,2025-07-25 04:29:00,card_activate,organic,Android,SC100501-2434
E12738,C100880,2025-07-25 04:52:00,bill_pay,referral,iOS,SC100880-4246
E10191,C100698,2025-07-25 04:55:00,signup,organic,Android,SC100698-3397
E12081,C100833,2025-07-25 05:11:00,signup,paid,Android,SC100833-4027
E5977,C100410,2025-07-25 05:22:00,app_open,organic,iOS,SC100410-1992
E11968,C100824,2025-07-25 05:23:00,signup,paid,iOS,SC100824-3989
E13364,C100922,2025-07-25 05:27:00,kyc_submit,paid,iOS,SC100922-4454
E13319,C100919,2025-07-25 06:12:00,app_open,paid,iOS,SC100919-4439
E12362,C100853,2025-07-25 06:39:00,signup,organic,iOS,SC100853-4120
E13347,C100921,2025-07-25 06:42:00,signup,referral,Android,SC100921-4449
E13320,C100919,2025-07-25 06:46:00,app_open,paid,iOS,SC100919-4440
E11222,C100774,2025-07-25 07:08:00,activate,paid,iOS,SC100774-3740
E13145,C100908,2025-07-25 07:31:00,card_activate,organic,iOS,SC100908-4381
E12177,C100840,2025-07-25 07:58:00,signup,organic,Android,SC100840-4059
E12545,C100866,2025-07-25 08:31:00,savings_deposit,paid,iOS,SC100866-4181
E6167,C100423,2025-07-25 08:41:00,pay,referral,Android,SC100423-2055
E9851,C100677,2025-07-25 08:45:00,kyc_approved,paid,Android,SC100677-3283
E8345,C100576,2025-07-25 08:48:00,signup,referral,Android,SC100576-2781
E12719,C100879,2025-07-25 09:22:00,activate,organic,iOS,SC100879-4239
E10952,C100755,2025-07-25 09:33:00,transfer,paid,iOS,SC100755-3650
E13470,C100930,2025-07-25 11:03:00,signup,paid,iOS,SC100930-4490
E12446,C100860,2025-07-25 11:11:00,signup,organic,iOS,SC100860-4148
E5638,C100388,2025-07-25 11:12:00,kyc_submit,referral,iOS,SC100388-1879
E492,C100035,2025-07-25 11:17:00,pay,organic,iOS,SC100035-164
E4785,C100325,2025-07-25 11:28:00,card_activate,referral,iOS,SC100325-1595
E9256,C100639,2025-07-25 11:45:00,app_open,paid,iOS,SC100639-3085
E3337,C100231,2025-07-25 11:48:00,bill_pay,paid,iOS,SC100231-1112
E12783,C100883,2025-07-25 11:59:00,topup,organic,Android,SC100883-4261
E13379,C100923,2025-07-25 12:00:00,signup,referral,Android,SC100923-4459
E11992,C100827,2025-07-25 12:07:00,app_open,referral,Android,SC100827-3997
E12594,C100869,2025-07-25 12:52:00,signup,referral,iOS,SC100869-4198
E12856,C100889,2025-07-25 12:56:00,app_open,organic,Android,SC100889-4285
E777,C100056,2025-07-25 13:29:00,pay,paid,iOS,SC100056-259
E11516,C100794,2025-07-25 13:34:00,bill_pay,referral,iOS,SC100794-3838
E9721,C100669,2025-07-25 13:37:00,kyc_submit,paid,iOS,SC100669-3240
E2961,C100204,2025-07-25 13:44:00,savings_deposit,campaign,iOS,SC100204-987
E12753,C100881,2025-07-25 14:11:00,kyc_submit,paid,Android,SC100881-4251
E11745,C100810,2025-07-25 14:16:00,signup,organic,iOS,SC100810-3915
E4219,C100289,2025-07-25 14:53:00,app_open,organic,iOS,SC100289-1406
E12447,C100860,2025-07-25 16:01:00,signup,organic,iOS,SC100860-4149
E12419,C100858,2025-07-25 16:23:00,kyc_approved,referral,iOS,SC100858-4139
E3046,C100210,2025-07-25 17:05:00,signup,paid,iOS,SC100210-1015
E13348,C100921,2025-07-25 17:12:00,transfer,referral,iOS,SC100921-4449
E12497,C100863,2025-07-25 17:52:00,kyc_submit,campaign,Android,SC100863-4165
E12997,C100898,2025-07-25 18:06:00,bill_pay,organic,Android,SC100898-4332
E2278,C100155,2025-07-25 19:01:00,bill_pay,paid,iOS,SC100155-759
E9930,C100683,2025-07-25 19:30:00,savings_deposit,organic,iOS,SC100683-3310
E11818,C100815,2025-07-25 20:00:00,signup,campaign,iOS,SC100815-3939
E4464,C100304,2025-07-25 20:24:00,activate,organic,Android,SC100304-1488
E7624,C100524,2025-07-25 20:27:00,topup,organic,Android,SC100524-2541
E10505,C100721,2025-07-25 20:37:00,kyc_submit,campaign,Web,SC100721-3501
E2622,C100181,2025-07-25 21:13:00,bill_pay,organic,iOS,SC100181-874
E13349,C100921,2025-07-25 21:26:00,activate,referral,iOS,SC100921-4449
E10953,C100755,2025-07-25 21:29:00,signup,paid,iOS,SC100755-3651
E66,C100003,2025-07-25 21:50:00,card_activate,organic,iOS,SC100003-22
E6007,C100412,2025-07-25 22:26:00,savings_deposit,paid,iOS,SC100412-2002
E13228,C100913,2025-07-25 22:57:00,activate,organic,Android,SC100913-4409
E11647,C100804,2025-07-25 23:33:00,signup,organic,Android,SC100804-3882
E9776,C100672,2025-07-26 00:17:00,topup,paid,iOS,SC100672-3258
E12577,C100868,2025-07-26 00:26:00,topup,referral,Android,SC100868-4192
E11948,C100823,2025-07-26 00:41:00,savings_deposit,campaign,iOS,SC100823-3982
E10112,C100693,2025-07-26 00:55:00,signup,organic,Android,SC100693-3370
E13146,C100908,2025-07-26 00:59:00,savings_deposit,organic,iOS,SC100908-4382
E5459,C100375,2025-07-26 01:00:00,signup,paid,iOS,SC100375-1819
E10863,C100747,2025-07-26 01:57:00,app_open,organic,Android,SC100747-3621
E911,C100064,2025-07-26 02:07:00,activate,paid,iOS,SC100064-303
E13365,C100922,2025-07-26 02:17:00,pay,paid,Android,SC100922-4455
E10625,C100729,2025-07-26 02:25:00,kyc_submit,paid,iOS,SC100729-3541
E13321,C100919,2025-07-26 02:26:00,signup,paid,Android,SC100919-4440
E12950,C100895,2025-07-26 03:28:00,signup,organic,Android,SC100895-4316
E9692,C100667,2025-07-26 04:16:00,activate,paid,iOS,SC100667-3230
E6441,C100441,2025-07-26 04:24:00,signup,organic,Android,SC100441-2147
E12720,C100879,2025-07-26 04:25:00,app_open,organic,Android,SC100879-4240
E12688,C100875,2025-07-26 05:22:00,topup,organic,Android,SC100875-4229
E11856,C100817,2025-07-26 05:43:00,activate,organic,iOS,SC100817-3952
E11949,C100823,2025-07-26 05:57:00,transfer,campaign,Android,SC100823-3983
E13426,C100927,2025-07-26 06:12:00,app_open,paid,iOS,SC100927-4475
E2493,C100171,2025-07-26 06:17:00,bill_pay,organic,Android,SC100171-831
E8785,C100606,2025-07-26 06:24:00,signup,organic,Android,SC100606-2928
E8562,C100590,2025-07-26 06:35:00,transfer,paid,Android,SC100590-2854
E12420,C100858,2025-07-26 07:41:00,signup,referral,Android,SC100858-4140
E13444,C100928,2025-07-26 07:58:00,kyc_approved,referral,iOS,SC100928-4481
E5335,C100365,2025-07-26 08:05:00,app_open,organic,iOS,SC100365-1778
E12498,C100863,2025-07-26 09:23:00,signup,campaign,iOS,SC100863-4166
E13494,C100932,2025-07-26 10:03:00,signup,organic,Android,SC100932-4498
E12096,C100834,2025-07-26 10:32:00,kyc_submit,organic,iOS,SC100834-4032
E11492,C100792,2025-07-26 10:35:00,transfer,paid,Android,SC100792-3830
E11027,C100760,2025-07-26 10:43:00,signup,organic,iOS,SC100760-3675
E11415,C100787,2025-07-26 11:28:00,kyc_approved,referral,Android,SC100787-3805
E4220,C100289,2025-07-26 12:02:00,signup,organic,Web,SC100289-1406
E10679,C100733,2025-07-26 12:26:00,app_open,paid,Web,SC100733-3559
E13417,C100926,2025-07-26 12:35:00,kyc_submit,paid,Android,SC100926-4472
E13514,C100934,2025-07-26 13:44:00,signup,organic,iOS,SC100934-4504
E13253,C100914,2025-07-26 13:51:00,kyc_submit,organic,iOS,SC100914-4417
E13167,C100910,2025-07-26 14:32:00,topup,organic,iOS,SC100910-4389
E13515,C100934,2025-07-26 16:26:00,signup,organic,Android,SC100934-4505
E12561,C100867,2025-07-26 16:39:00,savings_deposit,referral,iOS,SC100867-4187
E8584,C100592,2025-07-26 17:08:00,card_activate,organic,iOS,SC100592-2861
E12485,C100862,2025-07-26 17:15:00,app_open,referral,Web,SC100862-4161
E10243,C100702,2025-07-26 17:18:00,app_open,organic,iOS,SC100702-3414
E9578,C100660,2025-07-26 17:47:00,savings_deposit,organic,Android,SC100660-3192
E10048,C100689,2025-07-26 18:01:00,app_open,organic,iOS,SC100689-3349
E10197,C100699,2025-07-26 18:35:00,signup,paid,Android,SC100699-3399
E11915,C100821,2025-07-26 18:37:00,activate,organic,Android,SC100821-3971
E13270,C100915,2025-07-26 18:46:00,kyc_approved,organic,Android,SC100915-4423
E8796,C100607,2025-07-26 19:54:00,app_open,campaign,Android,SC100607-2932
E8585,C100592,2025-07-26 20:00:00,card_activate,organic,iOS,SC100592-2861
E12796,C100884,2025-07-26 20:47:00,signup,organic,iOS,SC100884-4265
E13204,C100912,2025-07-26 20:59:00,bill_pay,organic,iOS,SC100912-4401
E4296,C100293,2025-07-26 21:22:00,topup,paid,iOS,SC100293-1432
E13285,C100916,2025-07-26 22:26:00,app_open,organic,Android,SC100916-4428
E12974,C100897,2025-07-26 22:30:00,signup,organic,iOS,SC100897-4324
E10579,C100726,2025-07-26 22:41:00,app_open,organic,iOS,SC100726-3526
E11901,C100820,2025-07-26 23:19:00,pay,organic,iOS,SC100820-3967
E875,C100062,2025-07-27 00:12:00,signup,organic,Web,SC100062-291
E10626,C100729,2025-07-27 00:45:00,app_open,paid,Android,SC100729-3542
E3692,C100253,2025-07-27 00:49:00,app_open,organic,Android,SC100253-1230
E11054,C100762,2025-07-27 01:13:00,transfer,organic,iOS,SC100762-3684
E11055,C100762,2025-07-27 01:33:00,pay,organic,iOS,SC100762-3685
E9803,C100674,2025-07-27 02:06:00,card_activate,organic,iOS,SC100674-3267
E13205,C100912,2025-07-27 02:06:00,topup,organic,iOS,SC100912-4401
E6091,C100418,2025-07-27 02:30:00,bill_pay,campaign,Android,SC100418-2030
E13134,C100907,2025-07-27 02:30:00,signup,organic,iOS,SC100907-4378
E12857,C100889,2025-07-27 02:32:00,kyc_approved,organic,Android,SC100889-4285
E4981,C100338,2025-07-27 03:16:00,kyc_submit,paid,Web,SC100338-1660
E13229,C100913,2025-07-27 03:22:00,bill_pay,organic,iOS,SC100913-4409
E12448,C100860,2025-07-27 03:30:00,kyc_submit,organic,iOS,SC100860-4149
E12421,C100858,2025-07-27 03:55:00,kyc_submit,referral,Android,SC100858-4140
E11969,C100824,2025-07-27 03:59:00,signup,paid,iOS,SC100824-3989
E4681,C100319,2025-07-27 04:03:00,signup,referral,Android,SC100319-1560
E8238,C100568,2025-07-27 04:34:00,app_open,paid,Android,SC100568-2746
E12926,C100894,2025-07-27 04:37:00,app_open,paid,Android,SC100894-4308
E8586,C100592,2025-07-27 04:44:00,card_activate,organic,iOS,SC100592-2862
E7305,C100501,2025-07-27 05:02:00,savings_deposit,organic,Android,SC100501-2435
E13183,C100911,2025-07-27 05:20:00,signup,organic,iOS,SC100911-4394
E8297,C100573,2025-07-27 05:34:00,app_open,referral,Android,SC100573-2765
E9340,C100645,2025-07-27 05:47:00,signup,organic,Android,SC100645-3113
E10476,C100719,2025-07-27 06:02:00,bill_pay,campaign,Web,SC100719-3492
E13380,C100923,2025-07-27 06:02:00,pay,referral,Android,SC100923-4460
E13381,C100923,2025-07-27 06:15:00,signup,referral,iOS,SC100923-4460
E7512,C100513,2025-07-27 06:31:00,app_open,organic,iOS,SC100513-2504
E5441,C100373,2025-07-27 06:57:00,signup,referral,Android,SC100373-1813
E11728,C100809,2025-07-27 07:12:00,app_open,paid,Android,SC100809-3909
E11194,C100772,2025-07-27 07:15:00,activate,referral,iOS,SC100772-3731
E12097,C100834,2025-07-27 07:15:00,card_activate,organic,Android,SC100834-4032
E13546,C100936,2025-07-27 07:52:00,signup,referral,Web,SC100936-4515
E3317,C100230,2025-07-27 08:43:00,savings_deposit,paid,iOS,SC100230-1105
E12316,C100850,2025-07-27 08:47:00,app_open,organic,Android,SC100850-4105
E1956,C100132,2025-07-27 08:59:00,kyc_submit,paid,Android,SC100132-652
E10049,C100689,2025-07-27 09:34:00,app_open,organic,Android,SC100689-3349
E12098,C100834,2025-07-27 10:46:00,card_activate,organic,Android,SC100834-4032
E11729,C100809,2025-07-27 10:49:00,signup,paid,Android,SC100809-3909
E9613,C100662,2025-07-27 10:53:00,app_open,organic,Android,SC100662-3204
E10385,C100711,2025-07-27 11:17:00,app_open,paid,iOS,SC100711-3461
E10834,C100745,2025-07-27 11:54:00,app_open,organic,iOS,SC100745-3611
E12721,C100879,2025-07-27 11:57:00,signup,organic,iOS,SC100879-4240
E9211,C100636,2025-07-27 12:01:00,kyc_approved,referral,Android,SC100636-3070
