txn_id,customer_id,txn_time,product,amount,fee,merchant_category,card_present,status,region,channel
T5490,C100584,2025-07-10 19:33:00,bill_pay,33.99,0.1,entertainment,True,COMPLETED,CanTho,organic
T8060,C100865,2025-07-10 19:38:00,savings,6.6,0.0,transport,True,COMPLETED,DaNang,organic
T7670,C100814,2025-07-10 19:43:00,transfer,51.99,0.1,fashion,True,COMPLETED,Hanoi,organic
T8445,C100900,2025-07-10 20:55:00,pay,65.75,0.33,transport,False,COMPLETED,Hanoi,paid
T6313,C100676,2025-07-11 09:23:00,bill_pay,23.64,0.07,other,False,COMPLETED,HCMC,organic
T4860,C100520,2025-07-11 09:29:00,pay,15.25,0.08,transport,False,COMPLETED,HCMC,organic
T6180,C100658,2025-07-11 09:39:00,pay,38.57,0.19,education,False,COMPLETED,Hanoi,paid
T3669,C100388,2025-07-11 09:49:00,pay,72.41,0.36,fashion,True,COMPLETED,HCMC,referral
T7949,C100849,2025-07-11 10:08:00,pay,63.88,0.32,entertainment,False,COMPLETED,Hanoi,referral
T6404,C100683,2025-07-11 10:36:00,pay,19.04,0.1,electronics,False,COMPLETED,HCMC,organic
T7311,C100769,2025-07-11 10:50:00,pay,101.66,0.51,fashion,True,COMPLETED,Hanoi,organic
T7817,C100835,2025-07-11 10:59:00,topup,25.06,0.03,entertainment,False,COMPLETED,DaNang,organic
T98,C100017,2025-07-11 11:12:00,invest,33.95,0.02,food_delivery,False,COMPLETED,HCMC,organic
T1222,C100133,2025-07-11 11:40:00,pay,18.07,0.09,entertainment,True,COMPLETED,Hanoi,referral
T4410,C100466,2025-07-11 11:59:00,pay,23.7,0.12,other,True,COMPLETED,HCMC,paid
T8205,C100879,2025-07-11 12:01:00,pay,60.56,0.3,health,False,COMPLETED,HCMC,organic
T2410,C100267,2025-07-11 12:40:00,topup,21.2,0.02,other,False,COMPLETED,HCMC,organic
T965,C100111,2025-07-11 12:46:00,transfer,14.04,0.03,electronics,False,COMPLETED,HCMC,organic
T5018,C100538,2025-07-11 12:50:00,topup,19.84,0.02,utilities,True,COMPLETED,HaiPhong,organic
T6759,C100728,2025-07-11 13:08:00,transfer,21.33,0.04,transport,False,COMPLETED,HaiPhong,paid
T7870,C100839,2025-07-11 13:47:00,transfer,27.14,0.05,fashion,False,COMPLETED,Hanoi,organic
T2021,C100229,2025-07-11 14:27:00,savings,12.88,0.0,utilities,False,COMPLETED,HCMC,paid
T2157,C100246,2025-07-11 14:35:00,pay,13.24,0.07,transport,True,COMPLETED,HCMC,referral
T8029,C100859,2025-07-11 14:43:00,bill_pay,12.25,0.04,utilities,True,COMPLETED,HaiPhong,paid
T6489,C100688,2025-07-11 15:38:00,pay,75.63,0.38,food_delivery,False,COMPLETED,CanTho,organic
T7960,C100851,2025-07-11 15:50:00,transfer,13.09,0.03,education,False,COMPLETED,Hanoi,organic
T8147,C100874,2025-07-11 16:02:00,invest,17.97,0.01,fashion,True,COMPLETED,HCMC,paid
T7884,C100841,2025-07-11 16:45:00,transfer,25.57,0.05,groceries,False,COMPLETED,HCMC,organic
T8187,C100877,2025-07-11 16:52:00,pay,45.01,0.23,other,True,COMPLETED,DaNang,organic
T7371,C100775,2025-07-11 17:20:00,transfer,27.52,0.06,food_delivery,False,COMPLETED,DaNang,organic
T5663,C100602,2025-07-11 17:29:00,bill_pay,139.91,0.42,education,True,COMPLETED,HCMC,paid
T6853,C100734,2025-07-11 17:35:00,pay,41.02,0.21,food_delivery,False,COMPLETED,HCMC,organic
T5436,C100580,2025-07-11 17:52:00,transfer,7.65,0.02,utilities,False,COMPLETED,Hanoi,referral
T6193,C100658,2025-07-11 18:06:00,transfer,33.23,0.07,fashion,False,COMPLETED,Hanoi,paid
T6633,C100712,2025-07-11 18:15:00,pay,17.34,0.09,other,False,COMPLETED,CanTho,paid
T4004,C100419,2025-07-11 18:17:00,transfer,189.27,0.38,fashion,True,COMPLETED,Hanoi,referral
T6096,C100647,2025-07-11 18:24:00,pay,17.11,0.09,education,True,COMPLETED,CanTho,campaign
T6825,C100732,2025-07-11 18:36:00,pay,17.17,0.09,transport,True,COMPLETED,Hanoi,paid
T2913,C100309,2025-07-11 18:49:00,transfer,21.22,0.04,groceries,True,COMPLETED,HCMC,paid
T7307,C100769,2025-07-11 19:06:00,transfer,29.04,0.06,utilities,True,COMPLETED,Hanoi,organic
T7596,C100802,2025-07-11 19:22:00,pay,10.72,0.05,other,False,COMPLETED,Hanoi,organic
T8019,C100859,2025-07-11 19:27:00,pay,57.8,0.29,food_delivery,False,COMPLETED,HaiPhong,paid
T8271,C100886,2025-07-11 19:32:00,transfer,25.89,0.05,education,True,COMPLETED,Hanoi,campaign
T2598,C100284,2025-07-11 19:33:00,bill_pay,23.86,0.07,electronics,False,COMPLETED,HaiPhong,paid
T4477,C100478,2025-07-11 20:16:00,transfer,17.98,0.04,entertainment,False,COMPLETED,HCMC,organic
T7923,C100848,2025-07-11 20:24:00,bill_pay,13.4,0.04,utilities,False,COMPLETED,Hanoi,organic
T4282,C100451,2025-07-11 20:27:00,pay,31.41,0.16,entertainment,True,COMPLETED,Hanoi,organic
T4683,C100500,2025-07-12 09:11:00,pay,22.35,0.11,transport,False,FAILED,HCMC,campaign
T5587,C100594,2025-07-12 09:31:00,pay,58.02,0.29,education,True,COMPLETED,Hanoi,referral
T988,C100115,2025-07-12 10:10:00,pay,6.07,0.03,food_delivery,False,COMPLETED,HCMC,referral
T7846,C100837,2025-07-12 10:12:00,invest,27.79,0.01,education,False,COMPLETED,HaiPhong,organic
T7114,C100756,2025-07-12 10:33:00,savings,78.14,0.0,entertainment,True,COMPLETED,HCMC,organic
T7479,C100789,2025-07-12 11:22:00,transfer,32.96,0.07,education,False,COMPLETED,HCMC,campaign
T8161,C100874,2025-07-12 11:42:00,transfer,22.42,0.04,transport,False,COMPLETED,HCMC,paid
T8077,C100866,2025-07-12 12:14:00,savings,62.39,0.0,food_delivery,False,COMPLETED,Hanoi,paid
T8347,C100892,2025-07-12 12:15:00,savings,37.42,0.0,utilities,True,COMPLETED,Hanoi,organic
T7709,C100818,2025-07-12 12:15:00,transfer,73.75,0.15,other,False,COMPLETED,Hanoi,paid
T2154,C100246,2025-07-12 12:46:00,pay,53.03,0.27,groceries,False,COMPLETED,HCMC,referral
T3726,C100391,2025-07-12 12:52:00,pay,6.18,0.03,fashion,True,COMPLETED,HCMC,organic
T8312,C100887,2025-07-12 13:01:00,savings,7.25,0.0,health,False,COMPLETED,Hanoi,organic
T8242,C100880,2025-07-12 13:11:00,transfer,25.73,0.05,fashion,False,COMPLETED,CanTho,referral
T6210,C100660,2025-07-12 13:21:00,pay,96.24,0.48,electronics,False,COMPLETED,HCMC,organic
T8047,C100864,2025-07-12 13:21:00,savings,30.71,0.0,fashion,False,COMPLETED,HCMC,organic
T5979,C100636,2025-07-12 13:22:00,transfer,16.31,0.03,food_delivery,False,COMPLETED,DaNang,referral
T7032,C100750,2025-07-12 14:09:00,savings,43.31,0.0,utilities,True,COMPLETED,HCMC,organic
T7658,C100813,2025-07-12 14:11:00,topup,9.36,0.01,other,False,COMPLETED,HCMC,paid
T6994,C100746,2025-07-12 14:24:00,savings,44.37,0.0,electronics,True,COMPLETED,HaiPhong,organic
T7608,C100802,2025-07-12 15:49:00,savings,9.76,0.0,groceries,False,COMPLETED,Hanoi,organic
T4904,C100526,2025-07-12 16:06:00,invest,19.07,0.01,groceries,True,COMPLETED,HCMC,paid
T962,C100107,2025-07-12 16:08:00,transfer,85.18,0.17,entertainment,True,COMPLETED,HCMC,referral
T8203,C100879,2025-07-12 16:10:00,transfer,77.63,0.16,other,True,COMPLETED,HCMC,organic
T4685,C100500,2025-07-12 16:31:00,savings,59.85,0.0,education,False,COMPLETED,HCMC,campaign
T5616,C100597,2025-07-12 17:21:00,pay,17.15,0.09,other,False,COMPLETED,HCMC,paid
T418,C100043,2025-07-12 17:59:00,pay,30.45,0.15,health,False,COMPLETED,DaNang,paid
T6925,C100739,2025-07-12 18:16:00,transfer,64.02,0.13,groceries,False,FAILED,HCMC,referral
T7448,C100785,2025-07-12 18:26:00,pay,19.2,0.1,education,True,COMPLETED,Hanoi,organic
T3082,C100329,2025-07-12 18:55:00,pay,117.29,0.59,entertainment,False,COMPLETED,HCMC,organic
T4445,C100475,2025-07-12 19:33:00,topup,50.1,0.05,utilities,False,COMPLETED,HCMC,paid
T4564,C100485,2025-07-12 19:58:00,pay,77.12,0.39,food_delivery,False,COMPLETED,HCMC,organic
T4726,C100505,2025-07-13 09:03:00,pay,26.74,0.13,food_delivery,True,COMPLETED,HCMC,organic
T1739,C100200,2025-07-13 09:25:00,pay,44.21,0.22,entertainment,False,COMPLETED,CanTho,organic
T8213,C100879,2025-07-13 09:52:00,savings,24.86,0.0,transport,False,COMPLETED,HCMC,organic
T6405,C100683,2025-07-13 09:53:00,transfer,11.44,0.02,health,False,COMPLETED,HCMC,organic
T3659,C100386,2025-07-13 10:13:00,pay,16.28,0.08,transport,True,COMPLETED,HCMC,organic
T7840,C100837,2025-07-13 10:21:00,pay,117.7,0.59,electronics,False,COMPLETED,HaiPhong,organic
T6538,C100695,2025-07-13 10:52:00,savings,31.7,0.0,electronics,True,COMPLETED,HCMC,organic
T593,C100056,2025-07-13 11:03:00,savings,38.47,0.0,transport,False,COMPLETED,DaNang,paid
T74,C100013,2025-07-13 11:28:00,pay,25.83,0.13,fashion,True,COMPLETED,CanTho,organic
T1776,C100203,2025-07-13 11:47:00,pay,21.01,0.11,transport,False,COMPLETED,Hanoi,organic
T7631,C100803,2025-07-13 11:51:00,pay,21.47,0.11,groceries,False,COMPLETED,Hanoi,paid
T8449,C100900,2025-07-13 12:05:00,pay,42.96,0.21,electronics,False,COMPLETED,Hanoi,paid
T8295,C100887,2025-07-13 12:17:00,savings,20.23,0.0,fashion,False,COMPLETED,Hanoi,organic
T5257,C100559,2025-07-13 12:26:00,pay,10.93,0.05,education,True,COMPLETED,HCMC,referral
T5174,C100552,2025-07-13 12:31:00,pay,44.27,0.22,transport,False,COMPLETED,HCMC,organic
T5873,C100626,2025-07-13 12:47:00,savings,14.85,0.0,other,False,COMPLETED,HCMC,referral
T5863,C100626,2025-07-13 13:06:00,pay,56.08,0.28,groceries,False,FAILED,HCMC,referral
T7910,C100846,2025-07-13 13:15:00,pay,39.42,0.2,food_delivery,True,COMPLETED,Hanoi,organic
T4578,C100486,2025-07-13 13:16:00,savings,10.62,0.0,health,False,COMPLETED,HCMC,paid
T6923,C100739,2025-07-13 13:50:00,pay,47.34,0.24,utilities,False,COMPLETED,HCMC,referral
T2180,C100249,2025-07-13 15:05:00,pay,11.77,0.06,groceries,True,COMPLETED,HCMC,organic
T8301,C100887,2025-07-13 15:32:00,pay,13.74,0.07,utilities,True,COMPLETED,Hanoi,organic
T7210,C100765,2025-07-13 15:41:00,pay,14.99,0.07,food_delivery,False,COMPLETED,HCMC,paid
T4986,C100534,2025-07-13 15:52:00,savings,47.58,0.0,utilities,True,COMPLETED,HaiPhong,organic
T5918,C100633,2025-07-13 16:16:00,invest,65.96,0.03,utilities,False,COMPLETED,HCMC,organic
T6255,C100666,2025-07-13 16:28:00,pay,27.73,0.14,electronics,True,COMPLETED,Hanoi,paid
T8309,C100887,2025-07-13 16:28:00,pay,11.27,0.06,transport,False,COMPLETED,Hanoi,organic
T744,C100080,2025-07-13 16:39:00,transfer,24.42,0.05,transport,True,COMPLETED,HCMC,referral
T8258,C100883,2025-07-13 16:43:00,pay,197.92,0.99,groceries,True,COMPLETED,CanTho,organic
T6345,C100679,2025-07-13 16:44:00,pay,34.61,0.17,education,False,COMPLETED,HCMC,referral
T7322,C100771,2025-07-13 17:44:00,pay,49.22,0.25,utilities,True,COMPLETED,DaNang,paid
T1066,C100120,2025-07-13 18:24:00,savings,38.69,0.0,health,False,COMPLETED,HCMC,paid
T7744,C100821,2025-07-13 18:30:00,pay,20.28,0.1,groceries,True,COMPLETED,HCMC,organic
T6953,C100745,2025-07-13 18:34:00,pay,31.5,0.16,other,False,COMPLETED,HaiPhong,organic
T1259,C100138,2025-07-13 18:35:00,pay,91.14,0.46,groceries,False,COMPLETED,Hanoi,organic
T493,C100048,2025-07-13 18:52:00,transfer,5.78,0.01,transport,False,COMPLETED,HCMC,organic
T7723,C100819,2025-07-13 19:06:00,pay,12.87,0.06,groceries,False,COMPLETED,HCMC,campaign
T473,C100045,2025-07-13 19:08:00,pay,26.29,0.13,electronics,False,COMPLETED,CanTho,paid
T5336,C100571,2025-07-13 19:13:00,transfer,43.27,0.09,groceries,True,COMPLETED,HCMC,paid
T360,C100038,2025-07-13 19:16:00,transfer,19.01,0.04,fashion,True,COMPLETED,HCMC,organic
T7113,C100756,2025-07-13 19:32:00,savings,40.09,0.0,fashion,False,COMPLETED,HCMC,organic
T4448,C100475,2025-07-13 19:41:00,pay,14.88,0.07,groceries,False,COMPLETED,HCMC,paid
T5914,C100633,2025-07-13 20:01:00,transfer,28.92,0.06,other,True,COMPLETED,HCMC,organic
T7147,C100759,2025-07-13 20:06:00,transfer,102.61,0.21,groceries,True,COMPLETED,HCMC,organic
T7153,C100759,2025-07-13 20:18:00,bill_pay,57.91,0.17,fashion,False,COMPLETED,HCMC,organic
T7862,C100839,2025-07-13 20:19:00,pay,120.94,0.6,entertainment,False,COMPLETED,Hanoi,organic
T7041,C100751,2025-07-13 20:30:00,transfer,26.86,0.05,electronics,False,COMPLETED,HCMC,referral
T1429,C100166,2025-07-13 20:40:00,savings,164.52,0.0,transport,False,COMPLETED,HCMC,referral
T8138,C100872,2025-07-13 20:43:00,transfer,16.19,0.03,other,True,COMPLETED,HCMC,organic
T3793,C100400,2025-07-13 20:49:00,invest,46.9,0.02,education,True,COMPLETED,Hanoi,organic
T6251,C100666,2025-07-14 09:19:00,pay,14.11,0.07,electronics,False,COMPLETED,Hanoi,paid
T2647,C100288,2025-07-14 10:59:00,transfer,22.88,0.05,transport,True,COMPLETED,HCMC,referral
T8335,C100890,2025-07-14 11:44:00,savings,75.64,0.0,entertainment,False,COMPLETED,DaNang,organic
T7239,C100766,2025-07-14 12:08:00,bill_pay,12.26,0.04,groceries,False,COMPLETED,HCMC,campaign
T4479,C100478,2025-07-14 12:11:00,pay,57.27,0.29,groceries,True,COMPLETED,HCMC,organic
T8454,C100902,2025-07-14 13:03:00,transfer,33.2,0.07,utilities,True,COMPLETED,CanTho,organic
T7688,C100817,2025-07-14 13:04:00,pay,9.35,0.05,electronics,False,COMPLETED,Hanoi,organic
T5907,C100631,2025-07-14 13:39:00,topup,35.93,0.04,health,False,COMPLETED,Hanoi,campaign
T6435,C100685,2025-07-14 13:53:00,savings,28.16,0.0,utilities,False,COMPLETED,HCMC,organic
T8013,C100858,2025-07-14 14:25:00,pay,61.88,0.31,fashion,True,COMPLETED,Hanoi,referral
T5634,C100601,2025-07-14 14:56:00,pay,35.51,0.18,health,False,COMPLETED,Hanoi,organic
T3866,C100405,2025-07-14 15:11:00,topup,36.15,0.04,fashion,False,COMPLETED,HCMC,campaign
T2755,C100297,2025-07-14 15:11:00,pay,24.84,0.12,groceries,False,COMPLETED,HCMC,referral
T5378,C100575,2025-07-14 15:35:00,savings,8.28,0.0,electronics,False,COMPLETED,HCMC,referral
T6015,C100637,2025-07-14 15:54:00,pay,4.93,0.02,utilities,False,COMPLETED,Hanoi,organic
T7102,C100755,2025-07-14 16:12:00,savings,23.95,0.0,health,False,COMPLETED,DaNang,paid
T6879,C100735,2025-07-14 17:05:00,transfer,46.05,0.09,fashion,True,COMPLETED,HCMC,organic
T5829,C100622,2025-07-14 17:39:00,bill_pay,28.2,0.08,education,False,COMPLETED,HCMC,paid
T7911,C100846,2025-07-14 18:05:00,savings,56.87,0.0,food_delivery,True,COMPLETED,Hanoi,organic
T2326,C100261,2025-07-14 18:29:00,transfer,7.77,0.02,health,False,COMPLETED,HCMC,organic
T7885,C100841,2025-07-14 18:45:00,savings,20.9,0.0,entertainment,False,COMPLETED,HCMC,organic
T7895,C100844,2025-07-14 19:01:00,transfer,60.14,0.12,fashion,False,COMPLETED,CanTho,organic
T1811,C100205,2025-07-14 19:03:00,bill_pay,20.92,0.06,health,False,COMPLETED,HCMC,organic
T8179,C100875,2025-07-14 19:45:00,transfer,38.77,0.08,entertainment,False,COMPLETED,CanTho,organic
T301,C100036,2025-07-14 19:48:00,bill_pay,75.68,0.23,transport,True,FAILED,Hanoi,campaign
T7589,C100799,2025-07-14 20:07:00,pay,30.55,0.15,transport,True,COMPLETED,HCMC,organic
T1114,C100123,2025-07-14 20:08:00,bill_pay,48.32,0.14,transport,False,COMPLETED,Hanoi,organic
T3786,C100397,2025-07-14 20:16:00,savings,8.35,0.0,groceries,False,COMPLETED,HCMC,paid
T5759,C100614,2025-07-14 20:25:00,transfer,15.12,0.03,education,True,COMPLETED,HCMC,organic
T4872,C100523,2025-07-14 20:33:00,savings,22.12,0.0,electronics,False,COMPLETED,HCMC,referral
T7425,C100783,2025-07-14 20:53:00,transfer,9.35,0.02,utilities,True,FAILED,Hanoi,paid
T8407,C100898,2025-07-15 09:16:00,transfer,12.64,0.03,fashion,True,COMPLETED,HCMC,organic
T5487,C100584,2025-07-15 09:34:00,transfer,31.11,0.06,other,False,COMPLETED,CanTho,organic
T8211,C100879,2025-07-15 09:46:00,savings,17.78,0.0,utilities,False,COMPLETED,HCMC,organic
T7865,C100839,2025-07-15 09:54:00,pay,40.09,0.2,fashion,False,COMPLETED,Hanoi,organic
T8367,C100895,2025-07-15 09:54:00,pay,67.58,0.34,other,True,COMPLETED,HCMC,organic
T6002,C100637,2025-07-15 09:55:00,transfer,4.81,0.01,entertainment,False,COMPLETED,Hanoi,organic
T437,C100044,2025-07-15 09:56:00,savings,39.12,0.0,utilities,False,COMPLETED,Hanoi,organic
T8085,C100866,2025-07-15 09:57:00,pay,63.88,0.32,electronics,False,FAILED,Hanoi,paid
T8227,C100880,2025-07-15 10:26:00,transfer,32.63,0.07,health,False,COMPLETED,CanTho,referral
T8483,C100906,2025-07-15 10:35:00,transfer,61.96,0.12,entertainment,False,COMPLETED,CanTho,organic
T5559,C100592,2025-07-15 10:48:00,pay,51.05,0.26,transport,True,COMPLETED,HCMC,organic
T5363,C100572,2025-07-15 11:04:00,pay,18.46,0.09,electronics,False,COMPLETED,HCMC,organic
T6688,C100721,2025-07-15 11:28:00,transfer,28.56,0.06,other,True,COMPLETED,HCMC,campaign
T8486,C100906,2025-07-15 12:15:00,bill_pay,7.02,0.02,education,True,COMPLETED,CanTho,organic
T8343,C100892,2025-07-15 12:42:00,transfer,31.68,0.06,education,False,COMPLETED,Hanoi,organic
T8276,C100886,2025-07-15 12:48:00,bill_pay,19.03,0.06,other,False,COMPLETED,Hanoi,campaign
T7078,C100753,2025-07-15 13:30:00,transfer,2.49,0.0,utilities,True,COMPLETED,Hanoi,paid
T7103,C100755,2025-07-15 13:34:00,transfer,57.78,0.12,electronics,False,COMPLETED,DaNang,paid
T8488,C100906,2025-07-15 13:36:00,transfer,97.96,0.2,health,False,COMPLETED,CanTho,organic
T4796,C100516,2025-07-15 13:54:00,pay,13.94,0.07,fashion,False,COMPLETED,Hanoi,referral
T6937,C100743,2025-07-15 14:23:00,pay,65.98,0.33,education,True,COMPLETED,HaiPhong,organic
T8450,C100900,2025-07-15 14:46:00,pay,20.57,0.1,groceries,False,COMPLETED,Hanoi,paid
T7180,C100761,2025-07-15 14:47:00,savings,13.71,0.0,education,True,COMPLETED,HCMC,organic
T8219,C100879,2025-07-15 15:09:00,transfer,15.03,0.03,groceries,False,COMPLETED,HCMC,organic
T5104,C100546,2025-07-15 15:19:00,transfer,22.78,0.05,fashion,True,COMPLETED,HCMC,paid
T1681,C100190,2025-07-15 15:31:00,pay,24.83,0.12,education,True,COMPLETED,CanTho,referral
T4855,C100520,2025-07-15 15:41:00,pay,8.77,0.04,other,True,COMPLETED,HCMC,organic
T7492,C100791,2025-07-15 15:57:00,transfer,13.79,0.03,entertainment,False,COMPLETED,HCMC,referral
T1046,C100119,2025-07-15 16:14:00,pay,60.31,0.3,other,False,COMPLETED,CanTho,organic
T7993,C100858,2025-07-15 16:18:00,pay,64.51,0.32,health,True,COMPLETED,Hanoi,referral
T6602,C100707,2025-07-15 17:02:00,transfer,20.23,0.04,other,False,COMPLETED,HCMC,paid
T6352,C100679,2025-07-15 17:15:00,savings,29.2,0.0,transport,True,FAILED,HCMC,referral
T6643,C100712,2025-07-15 17:39:00,bill_pay,69.48,0.21,electronics,True,COMPLETED,CanTho,paid
T8121,C100869,2025-07-15 17:47:00,pay,30.92,0.15,electronics,False,COMPLETED,HCMC,referral
T8108,C100869,2025-07-15 17:50:00,transfer,25.22,0.05,other,True,COMPLETED,HCMC,referral
T5560,C100592,2025-07-15 17:57:00,transfer,6.16,0.01,electronics,True,COMPLETED,HCMC,organic
T8418,C100898,2025-07-15 18:42:00,savings,104.39,0.0,food_delivery,True,COMPLETED,HCMC,organic
T7149,C100759,2025-07-15 18:48:00,pay,43.0,0.22,education,False,COMPLETED,HCMC,organic
T5033,C100538,2025-07-15 19:04:00,savings,44.49,0.0,entertainment,False,COMPLETED,HaiPhong,organic
T7609,C100802,2025-07-15 19:10:00,savings,33.63,0.0,entertainment,True,COMPLETED,Hanoi,organic
T8037,C100864,2025-07-15 20:34:00,bill_pay,41.22,0.12,food_delivery,True,COMPLETED,HCMC,organic
T1728,C100198,2025-07-15 20:39:00,transfer,24.15,0.05,other,True,COMPLETED,DaNang,organic
T6285,C100670,2025-07-16 09:08:00,pay,36.76,0.18,other,True,COMPLETED,HCMC,paid
T7838,C100837,2025-07-16 09:18:00,pay,28.19,0.14,electronics,False,COMPLETED,HaiPhong,organic
T5463,C100581,2025-07-16 09:39:00,transfer,32.18,0.06,other,False,COMPLETED,HCMC,referral
T7287,C100768,2025-07-16 09:43:00,transfer,7.44,0.01,transport,False,COMPLETED,Hanoi,paid
T8186,C100877,2025-07-16 10:28:00,pay,8.62,0.04,utilities,True,COMPLETED,DaNang,organic
T7966,C100851,2025-07-16 11:43:00,bill_pay,9.97,0.03,transport,True,COMPLETED,Hanoi,organic
T4888,C100524,2025-07-16 12:21:00,savings,27.23,0.0,health,False,COMPLETED,HCMC,organic
T6294,C100671,2025-07-16 12:35:00,savings,9.55,0.0,groceries,False,COMPLETED,Hanoi,paid
T7547,C100797,2025-07-16 12:46:00,pay,21.76,0.11,other,False,COMPLETED,DaNang,organic
T7164,C100760,2025-07-16 12:46:00,pay,47.46,0.24,utilities,False,COMPLETED,DaNang,organic
T2033,C100231,2025-07-16 12:50:00,bill_pay,9.46,0.03,transport,False,COMPLETED,HCMC,paid
T3362,C100356,2025-07-16 13:10:00,bill_pay,32.47,0.1,entertainment,False,COMPLETED,HCMC,organic
T2610,C100286,2025-07-16 13:33:00,invest,41.98,0.02,electronics,False,COMPLETED,DaNang,organic
T8088,C100867,2025-07-16 13:34:00,pay,44.98,0.22,health,False,COMPLETED,HCMC,referral
T8405,C100898,2025-07-16 14:24:00,transfer,39.69,0.08,transport,True,COMPLETED,HCMC,organic
T7772,C100828,2025-07-16 14:27:00,pay,57.97,0.29,health,False,COMPLETED,Hanoi,organic
T5138,C100548,2025-07-16 14:42:00,bill_pay,23.68,0.07,utilities,False,COMPLETED,Hanoi,referral
T8254,C100883,2025-07-16 14:43:00,savings,14.45,0.0,entertainment,False,COMPLETED,CanTho,organic
T5627,C100601,2025-07-16 14:48:00,savings,28.57,0.0,utilities,True,COMPLETED,Hanoi,organic
T5150,C100550,2025-07-16 14:54:00,invest,35.78,0.02,health,True,COMPLETED,HCMC,paid
T6383,C100681,2025-07-16 15:38:00,transfer,83.6,0.17,health,False,COMPLETED,HCMC,organic
T3004,C100318,2025-07-16 15:40:00,pay,11.37,0.06,entertainment,True,COMPLETED,CanTho,organic
T665,C100068,2025-07-16 15:46:00,transfer,12.94,0.03,health,False,COMPLETED,HCMC,organic
T7067,C100753,2025-07-16 16:04:00,pay,30.3,0.15,entertainment,False,COMPLETED,Hanoi,paid
T2456,C100270,2025-07-16 16:10:00,pay,14.85,0.07,health,False,COMPLETED,Hanoi,organic
T8303,C100887,2025-07-16 16:15:00,transfer,44.63,0.09,other,False,COMPLETED,Hanoi,organic
T6479,C100688,2025-07-16 16:29:00,transfer,17.23,0.03,utilities,True,COMPLETED,CanTho,organic
T7999,C100858,2025-07-16 17:21:00,pay,49.82,0.25,electronics,True,COMPLETED,Hanoi,referral
T6066,C100645,2025-07-16 17:52:00,pay,48.52,0.24,education,True,COMPLETED,HCMC,organic
T1027,C100118,2025-07-16 17:55:00,transfer,33.73,0.07,health,False,COMPLETED,Hanoi,organic
T7576,C100798,2025-07-16 18:16:00,pay,51.05,0.26,electronics,False,COMPLETED,HCMC,campaign
T8195,C100877,2025-07-16 18:20:00,transfer,37.97,0.08,other,False,COMPLETED,DaNang,organic
T1825,C100205,2025-07-16 18:24:00,transfer,33.87,0.07,utilities,False,COMPLETED,HCMC,organic
T8269,C100886,2025-07-16 18:28:00,pay,45.04,0.23,electronics,False,COMPLETED,Hanoi,campaign
T971,C100111,2025-07-16 18:47:00,transfer,45.82,0.09,transport,False,COMPLETED,HCMC,organic
T442,C100044,2025-07-16 19:21:00,transfer,63.17,0.13,utilities,True,COMPLETED,Hanoi,organic
T8007,C100858,2025-07-16 19:27:00,transfer,23.17,0.05,education,False,COMPLETED,Hanoi,referral
T2935,C100310,2025-07-16 19:55:00,pay,23.99,0.12,entertainment,False,COMPLETED,HCMC,paid
T4927,C100527,2025-07-16 19:57:00,savings,22.97,0.0,transport,False,COMPLETED,HCMC,organic
T4017,C100420,2025-07-16 19:57:00,savings,3.91,0.0,transport,False,COMPLETED,HCMC,organic
T2232,C100255,2025-07-16 20:24:00,pay,14.53,0.07,electronics,False,COMPLETED,Hanoi,organic
T2272,C100257,2025-07-16 20:24:00,pay,16.36,0.08,entertainment,False,COMPLETED,DaNang,paid
T1589,C100176,2025-07-16 20:30:00,transfer,28.17,0.06,fashion,False,COMPLETED,Hanoi,referral
T6310,C100674,2025-07-17 09:07:00,pay,46.67,0.23,fashion,False,COMPLETED,HCMC,organic
T513,C100048,2025-07-17 09:20:00,savings,12.5,0.0,transport,False,COMPLETED,HCMC,organic
T7257,C100766,2025-07-17 09:46:00,transfer,34.99,0.07,education,False,FAILED,HCMC,campaign
T2024,C100230,2025-07-17 09:58:00,transfer,97.48,0.19,groceries,False,COMPLETED,HCMC,paid
T8134,C100872,2025-07-17 10:04:00,pay,13.31,0.07,fashion,False,COMPLETED,HCMC,organic
T4827,C100518,2025-07-17 10:26:00,transfer,10.27,0.02,education,True,COMPLETED,DaNang,organic
T8490,C100906,2025-07-17 10:30:00,pay,17.71,0.09,electronics,False,COMPLETED,CanTho,organic
T8299,C100887,2025-07-17 10:43:00,transfer,17.52,0.04,health,False,COMPLETED,Hanoi,organic
T4131,C100429,2025-07-17 11:05:00,pay,14.4,0.07,electronics,True,COMPLETED,HaiPhong,referral
T4484,C100478,2025-07-17 11:17:00,pay,48.56,0.24,transport,False,COMPLETED,HCMC,organic
T8243,C100880,2025-07-17 11:39:00,transfer,19.02,0.04,fashion,False,COMPLETED,CanTho,referral
T6931,C100740,2025-07-17 11:44:00,invest,16.39,0.01,groceries,True,COMPLETED,HaiPhong,campaign
T8423,C100899,2025-07-17 11:50:00,bill_pay,12.22,0.04,entertainment,False,COMPLETED,Hanoi,referral
T8440,C100900,2025-07-17 11:51:00,transfer,9.88,0.02,utilities,False,COMPLETED,Hanoi,paid
T7300,C100769,2025-07-17 12:05:00,savings,113.26,0.0,utilities,False,COMPLETED,Hanoi,organic
T6886,C100735,2025-07-17 12:08:00,savings,47.68,0.0,utilities,False,COMPLETED,HCMC,organic
