order_date,order_id,pickup_district,dropoff_district,distance,parent_service_id,hour,service,pooling_internal,total_pooling,region,label,driver_fee,first_pooling,last_pooling,cod,partner_fee,buoi,weekday_number,demand
7/17/2025,25T2JXFU,Quận Nam Từ Liêm,Huyện Thanh Trì,7.58,,16,SAMEDAY,2,2,,,,0,0,0,25000,afternoon,5,21
7/17/2025,25GPHKYO,Huyện Thanh Trì,Quận Cầu Giấy,7.28,,15,SAMEDAY,2,2,,,,19,54,0,27000,afternoon,5,26
7/17/2025,2599WC06,Quận Hai Bà Trưng,Huyện Thanh Trì,13.53,,8,SAMEDAY,0,0,,,,,,0,33000,morning,5,26
7/17/2025,25KL0O5N,Huyện Thanh Trì,Quận Long Biên,16.35,,11,SAMEDAY,4,4,,,,1,41,0,39000,morning,5,27
7/17/2025,25RB87SD,Quận Long Biên,Quận Thanh Xuân,10.03,,15,SAMEDAY,0,0,,,,,,0,35000,afternoon,5,45
7/17/2025,2502TMSD,Quận Ba Đình,Quận Hai Bà Trưng,9.66,,8,SAMEDAY,1,1,,,,12,12,0,25000,morning,5,12
7/17/2025,25Q2IN9A,Quận Nam Từ Liêm,Quận Đống Đa,8.46,,10,SAMEDAY,2,2,,,,9,74,0,25000,morning,5,80
7/17/2025,25EHIKDP,Quận Nam Từ Liêm,Quận Cầu Giấy,6.5,,11,SAMEDAY,0,0,,,,,,0,25000,morning,5,56
7/17/2025,25AZFGDZ,Quận Hai Bà Trưng,Quận Cầu Giấy,9.73,,13,SAMEDAY,0,0,,,,,,0,27000,afternoon,5,44
7/17/2025,25HRJR2R,Quận Tây Hồ,Quận Hà Đông,16.77,,13,SAMEDAY,2,2,,,,80,100,0,41000,afternoon,5,21
7/17/2025,259BIO10,Huyện Thanh Trì,Quận Hà Đông,9.82,,14,SAMEDAY,1,1,,,,76,76,0,27000,afternoon,5,31
7/17/2025,25SYUN2X,Huyện Thanh Trì,Quận Hoàn Kiếm,9.46,,8,SAMEDAY,1,1,,,,4,4,0,24000,morning,5,45
7/17/2025,25HQNCNA,Quận Long Biên,Quận Hà Đông,16.23,,9,SAMEDAY,1,1,,,,18,18,0,39000,morning,5,68
7/17/2025,254TNBVJ,Quận Đống Đa,Quận Bắc Từ Liêm,9.62,,8,SAMEDAY,0,0,,,,,,0,25000,morning,5,27
7/17/2025,25VTP3VO,Quận Hà Đông,Quận Hoàng Mai,9.19,,17,SAMEDAY,1,2,,,,0,0,0,26000,afternoon,5,5
7/17/2025,25CF7CBV,Huyện Thanh Trì,Quận Bắc Từ Liêm,15.13,,13,SAMEDAY,1,1,,,,0,0,600000,41000,afternoon,5,42
7/17/2025,25ZS08H1,Quận Nam Từ Liêm,Quận Hà Đông,9.91,,7,SAMEDAY,1,1,,,,52,52,0,25000,morning,5,8
7/17/2025,25FNUMLW,Quận Cầu Giấy,Quận Ba Đình,4.78,,11,SAMEDAY,1,1,,,,2,2,538000,23000,morning,5,44
7/17/2025,25CUAF8O,Quận Hoàng Mai,Quận Nam Từ Liêm,10.49,,14,SAMEDAY,2,2,,,,0,0,499000,33000,afternoon,5,85
7/17/2025,25EDF610,Quận Long Biên,Quận Hà Đông,19.89,,11,SAMEDAY,0,0,,,,,,0,39000,morning,5,54
7/17/2025,25ELE902,Quận Cầu Giấy,Quận Long Biên,10.4,,10,SAMEDAY,2,2,,,,16,20,0,33000,morning,5,65
7/17/2025,25QB7YKK,Huyện Thanh Trì,Quận Hà Đông,8.88,,11,SAMEDAY,0,0,,,,,,0,25000,morning,5,27
7/17/2025,25DT0DWA,Huyện Thanh Trì,Quận Đống Đa,11.5,,16,SAMEDAY,1,1,,,,32,32,650000,35000,afternoon,5,11
7/17/2025,25Q676WH,Quận Tây Hồ,Quận Long Biên,12.38,,13,SAMEDAY,2,2,,,,79,99,540000,35000,afternoon,5,21
7/17/2025,25M8KKXW,Quận Nam Từ Liêm,Quận Ba Đình,8.33,,15,SAMEDAY,2,2,,,,0,0,400000,25000,afternoon,5,58
7/17/2025,25S4VOR3,Quận Hai Bà Trưng,Quận Long Biên,9.5,,10,SAMEDAY,0,0,,,,,,165000,24000,morning,5,54
7/17/2025,25JTWOFW,Quận Bắc Từ Liêm,Quận Hoàng Mai,15.62,,13,SAMEDAY,0,0,,,,,,510000,41000,afternoon,5,66
7/17/2025,258TPFF9,Quận Bắc Từ Liêm,Quận Thanh Xuân,7.57,,14,SAMEDAY,0,0,,,,,,0,27000,afternoon,5,58
7/17/2025,254O38IN,Quận Hai Bà Trưng,Huyện Thanh Trì,13.53,,7,SAMEDAY,0,0,,,,,,0,33000,morning,5,6
7/17/2025,2570CYOU,Quận Hoàng Mai,Quận Thanh Xuân,7.19,,14,SAMEDAY,1,1,,,,22,22,0,26000,afternoon,5,85
7/17/2025,25N0KPSE,Quận Cầu Giấy,Quận Nam Từ Liêm,8.08,,16,SAMEDAY,1,1,,,,0,0,0,27000,afternoon,5,9
7/17/2025,258VBI2E,Quận Tây Hồ,Huyện Thanh Trì,12.15,,10,SAMEDAY,0,0,,,,,,0,32000,morning,5,29
7/17/2025,257R7LFI,Quận Hà Đông,Quận Bắc Từ Liêm,11.48,,13,SAMEDAY,3,4,,,,0,0,164000,33000,afternoon,5,66
7/17/2025,255S7WT4,Huyện Thanh Trì,Quận Bắc Từ Liêm,13.47,,12,SAMEDAY,2,2,,,,3,33,0,35000,morning,5,19
7/17/2025,25M0I49O,Quận Bắc Từ Liêm,Quận Đống Đa,11.73,,9,SAMEDAY,0,0,,,,,,235000,33000,morning,5,70
7/17/2025,25SRWBQY,Quận Cầu Giấy,Huyện Thanh Trì,8.23,,10,SAMEDAY,1,1,,,,0,0,0,25000,morning,5,65
7/17/2025,25OLH7D3,Quận Bắc Từ Liêm,Quận Ba Đình,10.69,,9,SAMEDAY,1,1,,,,28,28,669000,33000,morning,5,70
7/17/2025,25V4S8SN,Quận Nam Từ Liêm,Quận Thanh Xuân,6.66,,10,SAMEDAY,0,0,,,,,,0,25000,morning,5,80
7/17/2025,25GY7CR4,Quận Hà Đông,Quận Hà Đông,4.59,,15,SAMEDAY,0,0,,,,,,509000,24000,afternoon,5,75
7/17/2025,25J30WU4,Quận Hai Bà Trưng,Quận Cầu Giấy,7.34,,10,SAMEDAY,0,0,,,,,,0,24000,morning,5,54
7/17/2025,2591YJF4,Quận Bắc Từ Liêm,Quận Bắc Từ Liêm,9.34,,9,SAMEDAY,0,1,,,,97,97,0,25000,morning,5,70
7/17/2025,25RH1Y8E,Quận Hoàng Mai,Quận Long Biên,7.95,,11,SAMEDAY,0,0,,,,,,285000,25000,morning,5,66
7/17/2025,25HMTAAQ,Quận Thanh Xuân,Quận Nam Từ Liêm,7.14,,16,SAMEDAY,0,0,,,,,,0,26000,afternoon,5,9
7/17/2025,25Y1LF96,Huyện Thanh Trì,Quận Hoàng Mai,4.85,,9,SAMEDAY,0,0,,,,,,0,23000,morning,5,41
7/17/2025,25JEO94P,Quận Thanh Xuân,Quận Tây Hồ,9.12,,7,SAMEDAY,1,1,,,,47,47,175000,24000,morning,5,10
7/17/2025,258S23XE,Quận Thanh Xuân,Quận Hà Đông,8.45,,15,SAMEDAY,0,0,,,,,,0,26000,afternoon,5,22
7/17/2025,25JFJ1QT,Quận Tây Hồ,Quận Long Biên,9.69,,14,SAMEDAY,0,0,,,,,,0,26000,afternoon,5,32
7/17/2025,25WBNMN2,Quận Hoàng Mai,Quận Long Biên,11.65,,10,SAMEDAY,1,1,,,,32,32,0,32000,morning,5,91
7/17/2025,25EVAJV9,Quận Hà Đông,Quận Bắc Từ Liêm,9.61,,15,SAMEDAY,5,6,,,,8,96,0,27000,afternoon,5,75
7/17/2025,25J29OAL,Quận Hà Đông,Quận Tây Hồ,14.07,,14,SAMEDAY,0,0,,,,,,0,35000,afternoon,5,81
7/17/2025,25IRH5DX,Quận Đống Đa,Quận Nam Từ Liêm,13.01,,13,SAMEDAY,2,2,,,,9,49,454000,35000,afternoon,5,40
7/17/2025,25DHD3OC,Huyện Thanh Trì,Quận Hoàn Kiếm,9.03,,8,SAMEDAY,0,0,,,,,,0,25000,morning,5,45
7/17/2025,25FSXSKO,Quận Hai Bà Trưng,Quận Long Biên,8.63,,16,SAMEDAY,0,0,,,,,,0,27000,afternoon,5,21
7/17/2025,25AYMGDR,Quận Hai Bà Trưng,Quận Hà Đông,14.12,,9,SAMEDAY,0,0,,,,,,0,33000,morning,5,55
7/17/2025,25JRLRED,Quận Nam Từ Liêm,Quận Đống Đa,6.98,,10,SAMEDAY,1,1,,,,6,6,302000,25000,morning,5,80
7/17/2025,255726SX,Quận Hà Đông,Quận Đống Đa,11.57,,11,SAMEDAY,4,4,,,,3,77,0,33000,morning,5,66
7/17/2025,25Y8RW9G,Quận Long Biên,Quận Hoàn Kiếm,9.84,,15,SAMEDAY,0,1,,,,102,102,0,27000,afternoon,5,45
7/17/2025,25JHRDV4,Quận Hà Đông,Quận Đống Đa,8.71,,14,SAMEDAY,1,1,,,,5,5,0,27000,afternoon,5,81
7/17/2025,252KR6I2,Quận Nam Từ Liêm,Quận Thanh Xuân,7.72,,9,SAMEDAY,0,0,,,,,,0,25000,morning,5,89
7/17/2025,2506ANMI,Quận Hà Đông,Quận Ba Đình,17.32,,12,SAMEDAY,1,1,,,,14,14,0,41000,morning,5,52
7/17/2025,25Z3IHMB,Quận Nam Từ Liêm,Huyện Thanh Trì,8.92,,15,SAMEDAY,1,1,,,,13,13,0,27000,afternoon,5,58
7/17/2025,25CMRFD9,Quận Đống Đa,Quận Hà Đông,6.76,,16,SAMEDAY,0,0,,,,,,0,26000,afternoon,5,16
7/17/2025,25HD4ZDH,Quận Bắc Từ Liêm,Quận Hoàng Mai,11.2,,15,SAMEDAY,1,1,,,,0,0,150000,32000,afternoon,5,47
7/17/2025,25RQN50L,Quận Hoàng Mai,Quận Long Biên,13.23,,12,SAMEDAY,1,1,,,,14,14,0,35000,morning,5,57
7/17/2025,2522CDEI,Quận Hà Đông,Quận Cầu Giấy,9.88,,14,SAMEDAY,0,0,,,,,,0,27000,afternoon,5,81
7/17/2025,25JBPKOD,Quận Long Biên,Quận Bắc Từ Liêm,14.57,,15,SAMEDAY,2,2,,,,19,39,0,35000,afternoon,5,45
7/17/2025,25T407XY,Quận Nam Từ Liêm,Quận Nam Từ Liêm,2.03,,11,SAMEDAY,0,0,,,,,,328000,23000,morning,5,56
7/17/2025,25BVX4SM,Quận Hà Đông,Quận Ba Đình,11.46,,15,SAMEDAY,1,1,,,,4,4,0,35000,afternoon,5,75
7/17/2025,25VST322,Quận Hoàng Mai,Quận Nam Từ Liêm,10.83,,13,SAMEDAY,0,0,,,,,,262000,35000,afternoon,5,75
7/17/2025,25P1D8S5,Quận Hai Bà Trưng,Quận Long Biên,8.89,,10,SAMEDAY,1,1,,,,4,4,0,25000,morning,5,54
7/17/2025,25BOG5LZ,Quận Hoàn Kiếm,Quận Nam Từ Liêm,9.53,,13,SAMEDAY,0,0,,,,,,248000,27000,afternoon,5,26
7/17/2025,25HFW7YW,Quận Long Biên,Quận Hà Đông,19.06,,10,SAMEDAY,1,1,,,,6,6,0,39000,morning,5,67
7/17/2025,25XX2RUQ,Quận Thanh Xuân,Quận Hoàn Kiếm,5.92,,16,SAMEDAY,0,0,,,,,,695000,26000,afternoon,5,9
7/17/2025,257LZ7Z7,Quận Hoàn Kiếm,Quận Cầu Giấy,6.89,,8,SAMEDAY,0,0,,,,,,0,25000,morning,5,9
7/17/2025,250KKD6Y,Quận Đống Đa,Quận Hà Đông,9.31,,9,SAMEDAY,0,0,,,,,,0,25000,morning,5,42
7/17/2025,25U3O43Y,Quận Đống Đa,Quận Hoàng Mai,6.74,,10,SAMEDAY,0,0,,,,,,0,25000,morning,5,49
7/17/2025,25XIRYRL,Quận Thanh Xuân,Quận Hai Bà Trưng,6.49,,12,SAMEDAY,1,1,,,,4,4,200000,26000,morning,5,30
7/17/2025,250B16BA,Quận Cầu Giấy,Quận Hà Đông,9.29,,9,SAMEDAY,0,0,,,,,,299000,24000,morning,5,51
7/17/2025,25L1VY6N,Quận Hai Bà Trưng,Quận Ba Đình,6.78,,11,SAMEDAY,1,1,,,,0,0,0,25000,morning,5,47
7/17/2025,25RQ5VQB,Quận Hà Đông,Quận Nam Từ Liêm,8.73,,11,SAMEDAY,0,0,,,,,,0,25000,morning,5,66
7/17/2025,253RFPY8,Quận Nam Từ Liêm,Quận Đống Đa,6.55,,15,SAMEDAY,0,0,,,,,,0,27000,afternoon,5,58
7/17/2025,2556TTNG,Huyện Thanh Trì,Quận Hà Đông,9.62,,10,SAMEDAY,0,0,,,,,,500000,25000,morning,5,37
7/17/2025,25IPBX2G,Quận Hà Đông,Quận Hoàn Kiếm,14.1,,15,SAMEDAY,2,2,,,,9,24,900000,35000,afternoon,5,75
7/17/2025,25RNF7KZ,Quận Long Biên,Quận Hà Đông,18.45,,14,SAMEDAY,1,1,,,,1,1,0,40000,afternoon,5,51
7/17/2025,25PJYAFL,Huyện Thanh Trì,Quận Long Biên,14.25,,7,SAMEDAY,0,0,,,,,,0,33000,morning,5,13
7/17/2025,25B9IWI6,Quận Bắc Từ Liêm,Huyện Thanh Trì,13.31,,16,SAMEDAY,1,1,,,,2,2,0,35000,afternoon,5,19
7/17/2025,25PY4SL2,Quận Cầu Giấy,Quận Tây Hồ,6.95,,13,SAMEDAY,0,0,,,,,,0,26000,afternoon,5,47
7/17/2025,255MKWH9,Quận Cầu Giấy,Quận Hoàn Kiếm,7.45,,12,SAMEDAY,1,1,,,,38,38,250000,26000,morning,5,39
7/17/2025,259YZ8IC,Quận Nam Từ Liêm,Quận Tây Hồ,6.21,,11,SAMEDAY,2,2,,,,16,26,1000000,25000,morning,5,56
7/17/2025,25CY4ESN,Quận Hoàng Mai,Quận Đống Đa,8.72,,10,SAMEDAY,0,0,,,,,,0,25000,morning,5,91
7/17/2025,255ZBMRJ,Quận Hà Đông,Quận Ba Đình,9.26,,15,SAMEDAY,0,0,,,,,,230000,27000,afternoon,5,75
7/17/2025,2512JSE4,Quận Đống Đa,Quận Hà Đông,11.54,,13,SAMEDAY,0,0,,,,,,0,35000,afternoon,5,40
7/17/2025,251FS266,Quận Đống Đa,Huyện Thanh Trì,10.59,,15,SAMEDAY,2,2,,,,0,9,600000,35000,afternoon,5,33
7/17/2025,25GHZLS5,Quận Nam Từ Liêm,Quận Long Biên,18.72,,14,SAMEDAY,1,1,,,,0,0,340000,38000,afternoon,5,71
7/17/2025,25TWY2AI,Quận Long Biên,Quận Hoàn Kiếm,2.67,,11,SAMEDAY,0,0,,,,,,500000,23000,morning,5,54
7/17/2025,25QKI2Z6,Quận Ba Đình,Quận Long Biên,14.23,,10,SAMEDAY,3,3,,,,3,33,520000,33000,morning,5,30
7/17/2025,2560AZOM,Quận Hoàng Mai,Quận Cầu Giấy,8.81,,12,SAMEDAY,1,1,,,,16,16,340000,27000,morning,5,57
7/17/2025,25OX1Q05,Quận Long Biên,Quận Hà Đông,18.01,,16,SAMEDAY,1,1,,,,6,6,0,41000,afternoon,5,11
7/17/2025,252S5OQ6,Quận Cầu Giấy,Quận Hà Đông,9.72,,8,SAMEDAY,0,0,,,,,,0,24000,morning,5,50
7/17/2025,25462LE8,Quận Long Biên,Quận Nam Từ Liêm,18.01,,12,SAMEDAY,1,1,,,,4,4,0,41000,morning,5,42
7/17/2025,25PE2GBW,Quận Cầu Giấy,Quận Đống Đa,7.64,,11,SAMEDAY,0,0,,,,,,0,25000,morning,5,44
7/17/2025,25CZZJOR,Quận Ba Đình,Quận Long Biên,11.37,,11,SAMEDAY,1,1,,,,1,1,0,33000,morning,5,20
7/17/2025,25XW4FK2,Quận Bắc Từ Liêm,Quận Hoàng Mai,16.65,,10,SAMEDAY,0,0,,,,,,0,39000,morning,5,74
7/17/2025,25A93LEN,Quận Nam Từ Liêm,Quận Tây Hồ,13.07,,10,SAMEDAY,1,1,,,,9,9,0,33000,morning,5,80
7/17/2025,25FNY02V,Quận Hai Bà Trưng,Quận Hà Đông,12.74,,16,SAMEDAY,1,1,,,,1,1,0,35000,afternoon,5,21
7/17/2025,25DIZLTM,Quận Bắc Từ Liêm,Quận Hai Bà Trưng,12.9,,7,SAMEDAY,0,0,,,,,,0,33000,morning,5,13
7/17/2025,25ROQP6F,Quận Hà Đông,Quận Hà Đông,6.25,,13,SAMEDAY,3,4,,,,0,0,0,25000,afternoon,5,66
7/17/2025,250T08QQ,Quận Hai Bà Trưng,Quận Hà Đông,14.55,,11,SAMEDAY,1,1,,,,8,8,0,33000,morning,5,47
7/17/2025,25DU0V2E,Quận Bắc Từ Liêm,Quận Cầu Giấy,9.68,,13,SAMEDAY,1,1,,,,4,4,0,27000,afternoon,5,66
7/17/2025,25669UVO,Quận Hai Bà Trưng,Quận Hà Đông,14.29,,8,SAMEDAY,0,0,,,,,,0,33000,morning,5,26
7/17/2025,25BJ0RNR,Quận Hoàng Mai,Quận Thanh Xuân,9.71,,9,SAMEDAY,4,4,,,,4,84,0,25000,morning,5,103
7/17/2025,25G6QRLZ,Huyện Thanh Trì,Quận Cầu Giấy,6.96,,10,SAMEDAY,3,3,,,,23,87,0,25000,morning,5,37
7/17/2025,257KUU1V,Quận Ba Đình,Quận Hoàng Mai,8.49,,12,SAMEDAY,1,1,,,,11,11,0,27000,morning,5,20
7/17/2025,25MABDQO,Quận Đống Đa,Quận Nam Từ Liêm,8.56,,11,SAMEDAY,1,1,,,,11,11,0,25000,morning,5,54
7/17/2025,25405GGX,Quận Hà Đông,Quận Ba Đình,8.55,,16,SAMEDAY,0,0,,,,,,0,27000,afternoon,5,25
7/17/2025,25K79GJO,Quận Ba Đình,Quận Bắc Từ Liêm,9.85,,10,SAMEDAY,2,2,,,,64,74,0,25000,morning,5,30
7/17/2025,25RGKT24,Quận Cầu Giấy,Quận Nam Từ Liêm,3.44,,8,SAMEDAY,0,0,,,,,,0,23000,morning,5,50
7/17/2025,25X6IR8R,Quận Đống Đa,Quận Cầu Giấy,9.34,,8,SAMEDAY,0,0,,,,,,245000,25000,morning,5,27
7/17/2025,258VDJ9M,Quận Hà Đông,Quận Hai Bà Trưng,14.64,,13,SAMEDAY,1,2,,,,94,119,0,35000,afternoon,5,66
7/17/2025,25JIF2IY,Quận Hoàn Kiếm,Quận Bắc Từ Liêm,10.58,,13,SAMEDAY,1,1,,,,13,13,0,34000,afternoon,5,26
7/17/2025,257I4JX7,Quận Hai Bà Trưng,Huyện Thanh Trì,9.91,,14,SAMEDAY,2,2,,,,10,30,0,27000,afternoon,5,42
7/17/2025,25LVJHAT,Huyện Thanh Trì,Quận Cầu Giấy,18.88,,11,SAMEDAY,0,0,,,,,,0,39000,morning,5,27
7/17/2025,25R51G3G,Quận Hà Đông,Quận Hoàng Mai,13.53,,12,SAMEDAY,0,0,,,,,,1000000,35000,morning,5,52
7/17/2025,25PMNB3V,Quận Cầu Giấy,Quận Thanh Xuân,7.38,,10,SAMEDAY,0,0,,,,,,500000,25000,morning,5,65
7/17/2025,25VGMHFP,Quận Hà Đông,Quận Hai Bà Trưng,14.64,,15,SAMEDAY,1,1,,,,2,2,0,35000,afternoon,5,75
7/17/2025,25BHRN61,Quận Hà Đông,Quận Hà Đông,4.59,,15,SAMEDAY,0,0,,,,,,509000,24000,afternoon,5,75
7/17/2025,25UEI28N,Quận Ba Đình,Quận Hoàng Mai,8.04,,16,SAMEDAY,1,2,,,,8,43,0,26000,afternoon,5,13
7/17/2025,2578ENO6,Quận Long Biên,Quận Hai Bà Trưng,9.22,,15,SAMEDAY,0,0,,,,,,0,27000,afternoon,5,45
7/17/2025,25H8AP1M,Quận Long Biên,Quận Long Biên,4.93,,13,SAMEDAY,0,0,,,,,,900000,25000,afternoon,5,60
7/17/2025,25VNBODA,Quận Bắc Từ Liêm,Quận Cầu Giấy,6.99,,16,SAMEDAY,1,1,,,,10,10,0,27000,afternoon,5,19
7/17/2025,2516BJOI,Quận Nam Từ Liêm,Quận Tây Hồ,6.48,,15,SAMEDAY,1,1,,,,0,0,0,27000,afternoon,5,58
7/17/2025,25M2VS31,Quận Hoàng Mai,Quận Đống Đa,6.5,,14,SAMEDAY,0,0,,,,,,280000,27000,afternoon,5,85
7/17/2025,25TSF0TI,Quận Ba Đình,Quận Hà Đông,11.52,,14,SAMEDAY,0,0,,,,,,0,35000,afternoon,5,24
7/17/2025,25BIH5K4,Quận Ba Đình,Quận Hoàng Mai,9.86,,11,SAMEDAY,3,3,,,,0,22,0,25000,morning,5,20
7/17/2025,252I5UTY,Quận Hoàng Mai,Quận Cầu Giấy,12.06,,16,SAMEDAY,3,4,,,,0,38,0,35000,afternoon,5,21
7/17/2025,25AAUKP0,Quận Nam Từ Liêm,Quận Hoàng Mai,10.16,,11,SAMEDAY,1,1,,,,5,5,0,33000,morning,5,56
7/17/2025,25FFDSDR,Quận Bắc Từ Liêm,Quận Hà Đông,14.37,,14,SAMEDAY,1,1,,,,9,9,0,35000,afternoon,5,58
7/17/2025,25FCALNP,Huyện Thanh Trì,Quận Hai Bà Trưng,12.39,,13,SAMEDAY,4,4,,,,50,110,138000,35000,afternoon,5,42
7/17/2025,25MME6NV,Quận Hai Bà Trưng,Quận Cầu Giấy,9.46,,14,SAMEDAY,1,1,,,,0,0,0,25000,afternoon,5,42
7/17/2025,25BVCS42,Quận Hà Đông,Quận Hoàng Mai,10.1,,16,SAMEDAY,0,0,,,,,,0,34000,afternoon,5,25
7/17/2025,258KNSR5,Quận Hà Đông,Quận Hoàng Mai,13.53,,11,SAMEDAY,1,1,,,,0,0,1000000,32000,morning,5,66
7/17/2025,25AXZDNU,Quận Ba Đình,Quận Hoàng Mai,9.86,,11,SAMEDAY,0,0,,,,,,0,25000,morning,5,20
7/17/2025,25MDTX76,Quận Hà Đông,Quận Long Biên,13.2,,13,SAMEDAY,1,1,,,,3,3,340000,35000,afternoon,5,66
7/17/2025,257LFVTZ,Quận Ba Đình,Quận Tây Hồ,7.43,,13,SAMEDAY,1,1,,,,0,0,0,24000,afternoon,5,23
7/17/2025,25R3C683,Quận Hoàng Mai,Quận Hà Đông,7.45,,7,SAMEDAY,2,2,,,,82,102,185000,24000,morning,5,16
7/17/2025,25D67NKY,Quận Bắc Từ Liêm,Quận Đống Đa,13.12,,14,SAMEDAY,1,1,,,,65,65,0,34000,afternoon,5,58
7/17/2025,25IYBBTA,Quận Cầu Giấy,Quận Bắc Từ Liêm,7.53,,10,SAMEDAY,1,1,,,,58,58,300000,25000,morning,5,65
7/17/2025,25SMHTAF,Quận Cầu Giấy,Quận Long Biên,13.05,,12,SAMEDAY,2,2,,,,46,56,798000,34000,morning,5,39
7/17/2025,25RIZ7LP,Quận Hà Đông,Quận Ba Đình,12.47,,15,SAMEDAY,3,3,,,,14,54,190000,34000,afternoon,5,75
7/17/2025,25J1GEFF,Quận Tây Hồ,Quận Hoàng Mai,11.86,,16,SAMEDAY,0,0,,,,,,450000,34000,afternoon,5,13
7/17/2025,25IXS15R,Quận Đống Đa,Quận Hai Bà Trưng,6.22,,8,SAMEDAY,0,0,,,,,,530000,25000,morning,5,27
7/17/2025,25SQA0XV,Huyện Thanh Trì,Quận Đống Đa,12.99,,14,SAMEDAY,0,0,,,,,,0,35000,afternoon,5,31
7/17/2025,255OKNSZ,Quận Hà Đông,Quận Hoàn Kiếm,13.12,,14,SAMEDAY,0,0,,,,,,535000,35000,afternoon,5,81
7/17/2025,25VCQFSR,Quận Nam Từ Liêm,Quận Tây Hồ,9.9,,11,SAMEDAY,1,1,,,,15,15,0,24000,morning,5,56
7/17/2025,25H8B39J,Quận Nam Từ Liêm,Quận Hai Bà Trưng,16.64,,8,SAMEDAY,0,0,,,,,,0,39000,morning,5,57
7/17/2025,25HEKW87,Quận Đống Đa,Quận Hoàn Kiếm,7.95,,13,SAMEDAY,1,1,,,,37,37,0,27000,afternoon,5,40
7/17/2025,25QODV2M,Quận Bắc Từ Liêm,Quận Long Biên,17.55,,11,SAMEDAY,1,1,,,,2,2,0,39000,morning,5,48
7/17/2025,25S74V7K,Quận Hà Đông,Quận Nam Từ Liêm,6.17,,9,SAMEDAY,0,0,,,,,,0,25000,morning,5,97
7/17/2025,251U833D,Quận Long Biên,Quận Nam Từ Liêm,17.99,,9,SAMEDAY,0,0,,,,,,0,39000,morning,5,68
7/17/2025,25D7SHTP,Quận Bắc Từ Liêm,Quận Hoàng Mai,12.64,,15,SAMEDAY,2,2,,,,0,0,0,33000,afternoon,5,47
7/17/2025,25YL5EGZ,Quận Hoàng Mai,Quận Nam Từ Liêm,7.71,,10,SAMEDAY,2,2,,,,44,64,365000,25000,morning,5,91
7/17/2025,25A3U6H8,Quận Hà Đông,Quận Đống Đa,9.59,,8,SAMEDAY,1,2,,,,94,98,0,25000,morning,5,53
7/17/2025,25LCB1Y3,Quận Cầu Giấy,Quận Hà Đông,16.34,,15,SAMEDAY,1,1,,,,24,24,0,40000,afternoon,5,37
7/17/2025,25OOCG5C,Quận Cầu Giấy,Quận Hoàng Mai,12.47,,15,SAMEDAY,0,0,,,,,,0,35000,afternoon,5,37
7/17/2025,25J4QF3L,Huyện Thanh Trì,Quận Nam Từ Liêm,9.53,,16,SAMEDAY,1,1,,,,0,0,0,25000,afternoon,5,11
7/17/2025,25482QTM,Quận Hà Đông,Quận Thanh Xuân,8.96,,16,SAMEDAY,1,1,,,,1,1,98000,26000,afternoon,5,25
7/17/2025,25628MG6,Quận Bắc Từ Liêm,Quận Tây Hồ,6.98,,16,SAMEDAY,0,0,,,,,,0,27000,afternoon,5,19
7/17/2025,2520SYQC,Quận Nam Từ Liêm,Quận Hoàng Mai,17.58,,15,SAMEDAY,2,2,,,,4,54,0,41000,afternoon,5,58
7/17/2025,25W5MZAG,Quận Cầu Giấy,Quận Hà Đông,10.58,,16,SAMEDAY,1,1,,,,6,6,480000,34000,afternoon,5,9
7/17/2025,25E7HYBF,Quận Long Biên,Quận Nam Từ Liêm,17.07,,13,SAMEDAY,1,1,,,,2,2,620000,41000,afternoon,5,60
7/17/2025,25U2EQBR,Quận Cầu Giấy,Quận Tây Hồ,4.81,,10,SAMEDAY,1,1,,,,7,7,0,22000,morning,5,65
7/17/2025,25KL3TC7,Quận Hà Đông,Quận Hoàn Kiếm,8.3,,9,SAMEDAY,0,0,,,,,,0,24000,morning,5,97
7/17/2025,25WVOIBW,Quận Hà Đông,Quận Hoàng Mai,9.29,,9,SAMEDAY,1,1,,,,24,24,0,24000,morning,5,97
7/17/2025,254FP5AG,Quận Nam Từ Liêm,Huyện Thanh Trì,8.77,,13,SAMEDAY,0,0,,,,,,400000,26000,afternoon,5,60
7/17/2025,25QJQ4T9,Quận Ba Đình,Quận Bắc Từ Liêm,8.32,,16,SAMEDAY,2,3,,,,0,0,0,27000,afternoon,5,13
7/17/2025,25UMIMNS,Quận Bắc Từ Liêm,Quận Ba Đình,10.69,,9,SAMEDAY,0,0,,,,,,669000,33000,morning,5,70
7/17/2025,25GC9L3N,Quận Hà Đông,Quận Hai Bà Trưng,14.49,,13,SAMEDAY,1,1,,,,7,7,0,35000,afternoon,5,66
7/17/2025,25BRAT3B,Quận Hoàn Kiếm,Quận Hà Đông,11.49,,7,SAMEDAY,0,0,,,,,,330000,32000,morning,5,7
7/17/2025,25UYK4DD,Quận Đống Đa,Quận Nam Từ Liêm,5.42,,10,SAMEDAY,2,2,,,,0,12,0,25000,morning,5,49
7/17/2025,25Y6ROEF,Quận Hoàn Kiếm,Quận Nam Từ Liêm,9.53,,12,SAMEDAY,0,0,,,,,,270000,27000,morning,5,21
7/17/2025,25TRG6U0,Quận Hà Đông,Quận Bắc Từ Liêm,14.94,,10,SAMEDAY,0,0,,,,,,0,33000,morning,5,79
